product_type,product_name,product_desc,product_price,product_brand,product_model,product_screen,product_screenres,product_response,product_brightness,product_refresh,product_screentype,product_connection,product_dimensions,product_weight
Monitoren,"Philips 223V7QHAB","De Philips 223V7QHAB is een 21,5 inch Full HD monitor geschikt voor alledaags gebruik. Door het anti-glare scherm heb je minder last van lichtinval en reflectie en het IPS paneel laat je vanuit iedere hoek de ware kleuren zien. Met een reactietijd van 5 ms is het scherm geschikt voor multimedia en een spelletje op zijn tijd. De Full HD resolutie zorgt voor scherp beeld wat prettig is om naar te kijken. Door het blauw licht filter worden je ogen minder snel moe als je naar het scherm kijkt. Het scherm is ook goed geschikt als je meerdere schermen naast elkaar wil laten staan, want de bezels zijn mooi dun. Sluit de monitor aan via de VGA poort met de meegeleverde kabel en ga aan de slag.","119,-","Philips","223V7QHAB","21,5 inch","1920 x 1080 pixels","5 ms","None","60 Hz","IPS paneel","HDMI, VGA, Hoofdtelefoon","49 cm x 19,5 cm x 36,8 cm","2,92 kg"
Monitoren,"Asus MX27AQ","De Asus MX27AQ is een 27 inch IPS-monitor. Dankzij de IPS-techniek is het scherm vanuit elke hoek helder te bekijken. De hoge resolutie van 2560x1440 zorgt ervoor dat je beschikt over een super gedetailleerd en vooral groot werkoppervlak. Door de 100% sRGB kleurruimte heeft deze monitor een perfecte kleurweergave. Hierdoor is de Asus MX27AQ ook een goede keuze voor professioneel grafisch gebruik. Naast een DisplayPort-aansluiting beschikt dit model over 3 HDMI-poorten en een MHL-poort. Met de MHL-poort verbind je jouw Android-telefoon met de monitor en kun je apps, games, foto's en films bekijken.","439,-","Asus","90LM0140-B01670","27 inch","2560 x 1440 pixels","5 ms","None","60 Hz","IPS paneel","HDMI, DisplayPort, Hoofdtelefoon","6,144 cm x 2,254 cm x 4,295 cm","5,5 kg"
Monitoren,"AOC AGON AG251FZ","De AOC Agon AG251FZ is de monitor voor de toegewijde gamer die veel shooters speelt. Mits je videokaart het aankan, wordt met een verversingssnelheid van maar liefst 240Hz zelfs de snelst bewegende beelden tijdens een potje Counter Strike vloeiend in beeld gebracht op je monitor. Gebruik je de DisplayPort aansluiting om je monitor aan te sluiten, dan voorkomt AdaptiveSync haperende beelden. Met een reactietijd van 1 ms heb je geen last van vertraging tijdens het gamen: zo mis je nooit meer een headshot. Tegenstanders zie je altijd helder op je scherm, zelfs in de donkerste hoekjes van een level dankzij de helderheid van 400cd/m2. Omdat de monitor kantelbaar, in hoogte verstelbaar en draaibaar is, zet je deze AOC monitor neer zoals jij dat wil.","406,39","AOC","AG251FZ","25 inch","1920 x 1080 pixels","1 ms","None","240 Hz","TN paneel","HDMI, VGA, DVI, DisplayPort, Hoofdtelefoon, USB, USB-type A","56,7 cm x 21,8 cm x 54,5 cm","6,5 kg"
Monitoren,"Asus PB287Q","De Asus PB287Q is een 28 inch LED-monitor met een 4K-resolutie. Dankzij deze enorm hoge resolutie van 3840x2160 pixels, geniet je van veel werkruimte en een zeer helder beeld. Daarnaast geeft dit scherm meer dan een miljard verschillende kleuren weer. Dat betekent dat alles op het beeldscherm gedetailleerd en natuurgetrouw weergegeven wordt. Omdat de monitor in hoogte verstelbaar, draaibaar, kantelbaar en 90 graden roteerbaar is, werk je altijd in de meest optimale stand. Deze monitor sluit je aan via HDMI of DisplayPort.","419,-","Asus","90LM00R0-B02170","28 inch","3840 x 2160 pixels","1 ms","None","60 Hz","TN paneel","HDMI, DisplayPort, Hoofdtelefoon","66 cm x 22 cm x 41,4 cm","7,9 kg"
Monitoren,"BenQ BL2405HT","De BenQ BL2405HT is ontwikkeld voor gebruik op een (thuis)kantoor. Als je vaak langdurig aan één stuk achter je monitor zit, is een goede werkhouding zeer belangrijk. Deze BenQ is draai-, kantel-, en roteerbaar zodat je altijd een ergonomische werkhouding vindt. Daarnaast zorgt de Low Blue Light-technologie ervoor dat je minder snel last krijgt van geïrriteerde ogen. Zo werk je langer comfortabel door. Ook aan het opgeruimde type onder ons is gedacht: met de ingebouwde luidsprekers houd je jouw bureau opgeruimd.","159,-","BenQ","9H.LAXLB.HBE","24 inch","1920 x 1080 pixels","2 ms","None","75 Hz","TN paneel","HDMI, VGA, DVI, Hoofdtelefoon","57,9 cm x 21,3 cm x 39,2 cm","5,1 kg"
Monitoren,"BenQ Zowie XL2720","De BenQ Zowie XL2720 is een 27 inch led monitor speciaal ontworpen voor gamers. De monitor beschikt over Motion Blur Reduction, wat niet alleen zorgt voor scherper beeld tijdens snel bewegende beelden, maar ook nog eens vermoeidheid van de ogen voorkomt. Dankzij de Black eQualizer worden donkere details in games helderder weergeven, zodat je veel beter jouw tegenstanders ziet. De Zowie XL2720 is in hoogte verstelbaar en kan draaien, kantelen en roteren. Bovendien is de gaming monitor 3D Vision 2 ready, zodat je ook nog eens jouw favoriete games in 3D speelt. De XL2720 beschikt over een S Switch. Deze externe controller beschikt over 3 preset knoppen, zodat je gemakkelijk tussen verschillende instellingen schakelt. Met het wieltje gemakkelijk door de settings van de monitor heen om snel aanpassingen te verrichten.","429,-","BenQ","9H.LEWLB.RBE","27 inch","1920 x 1080 pixels","1 ms","None","144 Hz","TN paneel","HDMI, VGA, DVI, DisplayPort, USB-type A","71,1 cm x 24,5 cm x 48,6 cm","7,5 kg"
Monitoren,"BenQ EW2770QZ","De BenQ EW2770QZ is een 27 inch monitor voor grafisch ontwerp en het bewerken van foto's en video's. Ervaar levensechte kleuren door de 100% dekking van het sRGB kleurprofiel, die je op het IPS paneel vanuit elke hoek bekijkt. Bewerk je beeldmateriaal zo nauwkeurig als je wilt, want met de resolutie van 2560 x 1440 heb je een dubbel zo scherp beeld als met Full HD en zie je de kleinste details. Werken in fel verlichte ruimtes is geen probleem met de hoge helderheid van 350 cd/m2. De Flicker Free technologie en het blauw licht filter helpen irritaties aan je ogen te verminderen, waardoor je langer achter je monitor zit. Raak niet afgeleid door weerkaatsend licht en vingerafdrukken, dankzij het anti reflecterende beeldscherm.","399,-","BenQ","9H.LG1LA.TSE","27 inch","2560 x 1440 pixels","5 ms","None","60 Hz","IPS paneel","HDMI, DisplayPort, Hoofdtelefoon","61,38 cm x 6,13 cm x 46,06 cm","5,9 kg"
Monitoren,"LG 23ET63V","De LG 23ET63V is een 23 inch IPS-monitor met een touchscreen. Deze monitor is geoptimaliseerd voor gebruik met Windows 8. Zo bedien je jouw computer dus met je vingers! En dit kan met 10 vingers tegelijk. Hierdoor krijgt gamen bijvoorbeeld een hele nieuwe dimensie. Dankzij de IPS-techniek geniet je van een levensechte kleurweergave en is de LG 23ET63V vanuit elke hoek kristalhelder te zien. Computers, laptops of consoles sluit je aan via de HDMI- en VGA-poort. Bovendien is de LG 23ET63V kantelbaar, zodat je altijd in de meest optimale houding gebruik maakt van deze monitor.","399,-","LG","23ET63V","23 inch","1920 x 1080 pixels","5 ms","None","60 Hz","IPS paneel","HDMI, VGA","55,5 cm x 5,3 cm x 33,8 cm","4,4 kg"
Monitoren,"LG 27UD59-B","Gamen, films kijken en foto's bewerken doe je in vloeiende bewegingen en in 4K op de 27 inch LG 27UD59-B. Dankzij de Ultra HD resolutie beschik je over een ruim beeld en zoom je tot in het kleinste detail in op je grafische project. Het IPS paneel geeft ware kleuren vanuit elke hoek goed weer, dus kijk gerust onderuitgezakt je favoriete series. Aan het binge watchen geslagen? Dan zorgt het blauw licht filter ervoor dat je minder snel vermoeide ogen krijgt. Speel je games en heb je een AMD videokaart? Dan synchroniseert de FreeSync technologie je monitor met je videokaart, waardoor je geen last hebt van haperende beelden.","399,-","LG","27UD59-B.AEU","27 inch","3840 x 2160 pixels","5 ms","None","60 Hz","IPS paneel","HDMI, DisplayPort, Hoofdtelefoon","63,3 cm x 21,7 cm x 47,5 cm","7,4 kg"
Monitoren,"Asus ROG Strix XG27VQ","De Asus ROG Strix XG27VQ is een curved gaming monitor voor gamers die snelle shooters spelen. De curve in het 27 inch scherm zorgt ervoor dat elk punt van de monitor even ver van je ogen ligt. Dit geeft het een panoramische ervaring zonder dat je vermoeide ogen hebt na het gamen. Het 144Hz paneel met Freesync zorgt ervoor dat snelle beelden bij shooters als Quake Champions of Call of Duty vloeiend worden weergegeven. Verschuilen vijanden zich in minder belichte omgevingen? Op het VA paneel zie je zwartwaarden beter, dus je hebt geen last meer van vijanden die moeilijk te zien zijn in het donker. Met de meegeleverde kabels sluit je de monitor gemakkelijk aan op je desktop of laptop.","499,-","Asus","90LM03G0-B01970","27 inch","1920 x 1080 pixels","4 ms","None","144 Hz","VA paneel","HDMI, DVI, DisplayPort, Hoofdtelefoon","62 cm x 26,8 cm x 52 cm","7 kg"
Monitoren,"Acer K222HQLbid","De Acer KA222HQLbid is een compacte 21,5 monitor voor het dagelijkse browsen en tekstverwerken. De Full HD resolutie op dit formaat zorgt voor scherp beeld tijdens het bekijken van websites en documenten of tijdens het kijken van je favoriete Netflix serie. Het kantelbare beeldscherm pas je aan op je werkhouding. Zo typ je comfortabel een verslag uit voor werk of school. Reflecties hinderen je niet tijdens het bekijken van een YouTube video. Het matte beeldscherm weerkaatst namelijk geen licht van buiten of van je lamp aan het plafond.","99,-","Acer","UM.WW3EE.005","22 inch","1920 x 1080 pixels","5 ms","None","60 Hz","TN paneel","HDMI, VGA, DVI","50,8 cm x 20,7 cm x 39,1 cm","3,6 kg"
Monitoren,"iiyama ProLite LE4340S-B1","De iiyama ProLite LE4340S-B1 is een monitor die je ophangt in je winkel, hotel, school, kroeg of andere bedrijfsruimte. Met deze 43 inch Large Format Display houd je klanten of gasten op de hoogte van het nieuws, de laatste aanbiedingen en andere relevante informatie. Het Full HD beeldscherm heeft een kijkhoek van 178 graden. Daardoor kun je de beelden op het scherm ook zien als je er bijna naast staat of onderdoor loopt. Je kunt het Large Format Display twaalf uur onafgebroken aan laten staan, dus deze moderne informatiezuil houdt het met gemak een hele werkdag vol.","499,-","Iiyama","LE4340S-B1","43 inch","1920 x 1080 pixels","8 ms","None","60 Hz","VA paneel","HDMI, VGA, DVI, Hoofdtelefoon, USB-type A","96,8 cm x 6,1 cm x 55,95 cm","8,7 kg"
Monitoren,"Acer KA240HQBbid","Met de Acer KA240HQBbid maak jij jouw werkplek thuis compleet. Je kantelt het 23,6 inch scherm eenvoudig waardoor je altijd een fijne houding aanneemt. Deze monitor zet jij zelfs in je werkkamer naast het raam, want dankzij het anti-glare scherm heb je geen last van lichtinval en reflectie. Zo vlak voor een deadline kan jij de hele nacht doorwerken aan jouw verslag. Het blauw licht filter zorgt er namelijk voor dat jouw ogen niet vermoeid raken. De VGA kabel wordt standaard meegeleverd, dus je kan direct aan de slag met je nieuwe monitor.","119,-","Acer","UM.UX6EE.B09","23,6 inch","1920 x 1080 pixels","1 ms","None","60 Hz","None","HDMI, VGA, DVI","56,7 cm x 19,2 cm x 43,4 cm","3,85 kg"
Monitoren,"BenQ PD2700Q","Met de BenQ PD2700Q heb je goed zicht op al jouw grafische werkzaamheden. Dit komt door het beeldscherm met WQHD resolutie waarop je alle details ziet. Met 10-bits kleurdiepte en standaard RGB-kleurruimte toont de monitor meer dan 1 miljard kleuren. Handig voor het bewerken van foto's en video's. De monitor gebruik je in verschillende modes. In de darkroom mode zie je zelfs in het donker duidelijke contrasten om foto¿s te bewerken. Om gedetailleerde lijnen en vormen te zien waarmee je technische ontwerpen maakt, gebruik je de CAD/CAM mode. En animaties met veel schaduw fine tune je in de animatie mode. Je werkt in een goede houding door de hoogte van de monitor in te stellen. Of draai het beeldscherm in de positie waarin je hem wilt gebruiken.","383,95","BenQ","9H.LF7LA.TBE","27 inch","2560 x 1440 pixels","4 ms","None","76 Hz","IPS paneel","HDMI, VGA, DVI, DisplayPort, Hoofdtelefoon, USB-type A","64,1 cm x 23,965 cm x 54,732 cm","6,9 kg"
Monitoren,"Acer KG241Qbmiix","Maak een foto album en kijk je favoriete films op de Acer KG241Qbmiix. Deze 23,6 inch monitor heeft een blauw licht filter, waardoor je niet zoveel last krijgt van geïrriteerde ogen. Handig als je je vakantiefoto's bewerkt of vanuit je luie stoel een film of serie kijkt. Een serie kijk je zonder extra speakers, want door de ingebouwde luidsprekers speel je het geluid direct af vanuit de monitor. Heeft je desktop een AMD videokaart, dan maak je gebruik van de FreeSync technologie om hapering op het scherm te voorkomen. Schijnt de zon door het raam, dan heb je dankzij het anti reflecterende beeldscherm geen last van weerkaatsend licht.","141,29","Acer","UM.UX1EE.001","23,6 inch","1920 x 1080 pixels","1 ms","None","75 Hz","TN paneel","HDMI, VGA","56,7 cm x 23,2 cm x 43,7 cm","4,42 kg"
Monitoren,"BenQ BL2205PT","De BenQ BL2205PT is een Full HD monitor voor zakelijk gebruik. Draai, kantel, roteer én verstel de monitor in hoogte voor de beste werkhouding. Handig als je meerdere schermen naast elkaar gebruikt. Met het anti-reflecterende scherm heb je geen last van reflecties, lichtinval of vette afdrukken.","139,-","BenQ","9H.LE9LA.TBE","22 inch","1920 x 1080 pixels","2 ms","None","60 Hz","TN paneel","VGA, DVI, DisplayPort","51 cm x 21,4 cm x 47,4 cm","4,2 kg"
Monitoren,"LG 24MP58VQ-P","Beneden in de woonkamer of boven op kantoor, de LG 24MP58VQ-P leent zich elke situatie. Bewerk foto's en video's achter je bureau. Dankzij het IPS scherm ga je accuraat te werk met de juiste kleuren. Na inspanning is het tijd voor ontspanning en tover je in de woonkamer een leuke film op het scherm, voor jezelf óf je kinderen. Maak je maar geen zorgen over die zonnestraal op je scherm, de anti reflecterende laag weerhoudt de reflectie.","139,-","LG","24MP58VQ-P.AEU","24 inch","1920 x 1080 pixels","5 ms","None","60 Hz","IPS paneel","HDMI, VGA, DVI, Hoofdtelefoon","55,05 cm x 18,68 cm x 41,9 cm","3,2 kg"
Monitoren,"iiyama ProLite T2435MSC-B2","Bedien Windows 10 met je vingers met de iiyama ProLite T2435MSC-B2 monitor met touchscreen. Maak je tijdens het swipen scrollen en tikken geen zorgen over je lange nagels, het krasbestendige touchscreen kan het hebben. In combinatie met de VA techniek beschik je over duidelijke kleurweergave vanuit elke hoek. Het scherm is 90 graden kantelbaar, zo leg je de monitor ook plat op tafel voor een virtueel potje schaken. Sluit je pc of laptop aan via de DVI, HDMI of DisplayPort aansluiting en ga direct aan de slag.","359,-","Iiyama","T2435MSC-B2","24 inch","1920 x 1080 pixels","6 ms","None","60 Hz","VA paneel","HDMI, DVI, DisplayPort, USB-type A","57,1 cm x 4,45 cm x 34,75 cm","6,2 kg"
Monitoren,"Acer KG221Qbmix","Maak een foto album en kijk je favoriete films op de Acer KG221Qbmix. Deze 21,5 inch monitor heeft een blauw licht filter, waardoor je niet zoveel last krijgt van geïrriteerde ogen. Handig als je je vakantiefoto's bewerkt of vanuit je luie stoel een film of serie kijkt. Een serie kijk je zonder extra speakers, want door de ingebouwde luidsprekers speel je het geluid direct af vanuit de monitor. Heeft je desktop een AMD videokaart, dan maak je gebruik van de FreeSync technologie om hapering op het scherm te voorkomen. Schijnt de zon door het raam, dan heb je dankzij het anti reflecterende beeldscherm geen last van weerkaatsend licht.","129,-","Acer","UM.WX1EE.005","21,5 inch","1920 x 1080 pixels","1 ms","None","75 Hz","TN paneel","HDMI, VGA","50,8 cm x 18,9 cm x 40,6 cm","3,36 kg"
Monitoren,"LG 24BK550Y-B","Met de LG 24BK550Y-B werk je de hele dag in een comfortabele houding achter je bureau. Deze 24 inch monitor verstel je in hoogte, zodat je op een ergonomisch verantwoorde manier aan de slag gaat. Pas de monitor aan jouw zithoogte aan en voorkom nek- en schouderklachten. Roteer het beeldscherm 90 graden en werk makkelijker met verticaal geschaalde afbeeldingen en lange teksten. Dankzij het IPS paneel zie je de ware kleuren vanuit elke hoek. Zo heb je ook goed zicht op je scherm als je de monitor kantelt. Daarnaast heb je door het anti reflecterende scherm minder last van weerkaatsend licht en raak je niet afgeleid van je werk.","179,-","LG","24BK550Y-B.AEU","24 inch","1920 x 1080 pixels","5 ms","None","75 Hz","IPS paneel","HDMI, VGA, DVI, DisplayPort, Hoofdtelefoon, USB-type A","5,537 cm x 2,388 cm x 3,835 cm","5,7 kg"
Monitoren,"Asus MG248QR","De Asus MG248QR is voor gamers die veel shooters zoals Counter Strike of Quake Champions spelen. Deze monitor heeft namelijk een verversingssnelheid van 144 Hz, waardoor beelden mooi in elkaar overlopen. Door de 1 ms reactietijd heb je ook niet langer last van ghosting tijdens het gamen. Ghosting is het principe dat je 'vertraging' lijkt te ondervinden tijdens het gamen. En heeft je computer een AMD videokaart aan boord, dan zorgt de FreeSync-technologie dat je niet langer last hebt van stuttering. Kantel, roteer of stel de hoogte in van deze monitor om zo altijd een fijne zithouding te hebben tijdens een potje Counter Strike.","349,-","Asus","90LM02D3-B01370","24 inch","1920 x 1080 pixels","1 ms","None","144 Hz","TN paneel","HDMI, DVI, DisplayPort","56 cm x 21 cm x 49 cm","5,2 kg"
Monitoren,"LG 27BK750Y","De LG 27BK750Y is een zakelijke monitor, gebouwd om een ergonomische werkplek te creëren. Het beeldscherm is draaibaar, kantelbaar en verstelbaar in hoogte, dus je past de monitor aan jouw werkhouding aan. Gebruik deze monitor ook voor het bewerken van foto's en het maken van je website; het IPS paneel geeft namelijk ware kleuren vanuit elke hoek weer. Waar je ook mee bezig bent, door de verversingssnelheid van 75 Hz worden de beelden vloeiend weergegeven op de monitor. Omdat de monitor ingebouwde luidsprekers heeft, heb je geen extra speakers nodig om een video of film te kijken op je scherm.","299,-","LG","27BK750Y-B.AEU","27 inch","1920 x 1080 pixels","5 ms","None","75 Hz","IPS paneel","HDMI, DVI, DisplayPort, Hoofdtelefoon, USB, USB-type A","61,214 cm x 27,686 cm x 54,356 cm","7,6 kg"
